"ANHO";"MES";"UBIGEO";"DEPARTAMENTO";"PROVINCIA";"DISTRITO";"SECTOR";"CATEGORIA";"CO_IPRESS";"RAZON_SOC";"ID_HOSPITALIZACION";"HOSPITALIZACION";"NRO_TOTAL_HOSPIT_ING";"NRO_TOTAL_HOSPIT_EGR";"NRO_TOTAL_ESTANCIAS";"NRO_TOTAL_PACIENTES_CAMAS";"NRO_TOTAL_CAMAS";"DIAS_CAMA_DISPONIBLE";"NRO_TOTAL_FALLECIDOS"
"2023";"07";"150810";"LIMA";"HUAURA";"SANTA MARIA";"SANIDAD DE LA POLICIA NACIONAL DEL PERU";"I-2";"00010834";"POSTA MEDICA POLICIAL HUACHO";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"120401";"JUNIN";"JAUJA";"JAUJA";"SANIDAD DE LA POLICIA NACIONAL DEL PERU";"I-2";"00011874";"POSTA MEDICA POLICIAL JAUJA";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"110207";"ICA";"CHINCHA";"PUEBLO NUEVO";"SANIDAD DE LA POLICIA NACIONAL DEL PERU";"I-3";"00011398";"POLICLINICO POLICIAL CHINCHA";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"080901";"CUSCO";"LA CONVENCION";"SANTA ANA";"SANIDAD DE LA POLICIA NACIONAL DEL PERU";"I-2";"00011744";"POSTA MEDICO POLICIAL LA CONVENCION - QUILLABAMBA";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"010701";"AMAZONAS";"UTCUBAMBA";"BAGUA GRANDE";"SANIDAD DE LA POLICIA NACIONAL DEL PERU";"I-3";"00018106";"POLICLINICO POLICIAL BAGUA GRANDE";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"080706";"CUSCO";"CHUMBIVILCAS";"LLUSCO";"GOBIERNO REGIONAL";"I-1";"00027008";"ANTUYO";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"080707";"CUSCO";"CHUMBIVILCAS";"QUIÑOTA";"GOBIERNO REGIONAL";"I-1";"00025369";"PUMALLACTA";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"080706";"CUSCO";"CHUMBIVILCAS";"LLUSCO";"GOBIERNO REGIONAL";"I-2";"00006747";"LUTTO";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"080706";"CUSCO";"CHUMBIVILCAS";"LLUSCO";"GOBIERNO REGIONAL";"I-2";"00002407";"LLUSCO";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"080707";"CUSCO";"CHUMBIVILCAS";"QUIÑOTA";"GOBIERNO REGIONAL";"I-2";"00002408";"QUIÑOTA";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"080706";"CUSCO";"CHUMBIVILCAS";"LLUSCO";"GOBIERNO REGIONAL";"I-1";"00006985";"TOTORAPALLCA";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"220603";"SAN MARTIN";"MARISCAL CACERES";"HUICUNGO";"GOBIERNO REGIONAL";"I-3";"00006567";"HUICUNGO";"NE_0002";"";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2023";"07";"220603";"SAN MARTIN";"MARISCAL CACERES";"HUICUNGO";"GOBIERNO REGIONAL";"I-1";"00006569";"SANTA INES";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"220603";"SAN MARTIN";"MARISCAL CACERES";"HUICUNGO";"GOBIERNO REGIONAL";"I-1";"00006571";"PIZARRO";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"220604";"SAN MARTIN";"MARISCAL CACERES";"PACHIZA";"GOBIERNO REGIONAL";"I-1";"00006572";"PACHIZA";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"220604";"SAN MARTIN";"MARISCAL CACERES";"PACHIZA";"GOBIERNO REGIONAL";"I-1";"00006573";"ALTO EL SOL";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2023";"07";"220604";"SAN MARTIN";"MARISCAL CACERES";"PACHIZA";"GOBIERNO REGIONAL";"I-1";"00006574";"NUEVO CHIMBOTE";"NE_0001";"";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
